Time,Qin,Qout,Level
12660.0,49.888,20.823,65.1
12720.0,49.888,20.823,65.2
12780.0,49.888,20.823,65.3
12840.0,49.888,20.527,65.4
12900.0,49.888,20.527,65.4
12960.0,49.888,20.527,65.5
13020.0,49.888,20.527,65.6
13080.0,49.888,20.527,65.6
13140.0,49.888,19.498,65.7
13200.0,49.888,19.498,65.8
13260.0,49.888,19.498,65.9
13320.0,49.888,19.498,65.9
13380.0,49.888,19.498,66.0
13440.0,49.888,18.366,66.1
13500.0,49.888,18.366,66.2
13560.0,50.016,18.366,66.3
13620.0,49.888,18.366,66.3
13680.0,49.888,18.366,66.4
13740.0,49.888,18.211,66.5
13800.0,49.888,18.211,66.6
13860.0,49.888,18.211,66.6
13920.0,49.888,18.211,66.7
13980.0,49.888,18.644,66.8
14040.0,49.888,18.644,66.9
14100.0,50.016,18.644,66.9
14160.0,50.016,18.644,67.0
14220.0,49.888,18.644,67.1
14280.0,49.888,18.507,67.2
14340.0,49.888,18.507,67.3
14400.0,49.888,18.507,67.3
14460.0,49.888,18.507,67.4
14520.0,50.016,18.507,67.5
14580.0,49.888,19.39,67.6
14640.0,50.016,19.39,67.6
14700.0,50.016,19.39,67.7
14760.0,50.016,19.39,67.8
14820.0,49.888,19.39,67.9
14880.0,50.016,19.65,67.9
14940.0,49.888,19.65,68.0
15000.0,50.016,19.65,68.1
15060.0,50.016,19.65,68.2
15120.0,49.888,19.65,68.2
15180.0,49.888,19.288,68.3
15240.0,49.888,19.288,68.4
15300.0,49.888,19.288,68.5
15360.0,50.016,19.288,68.5
15420.0,50.016,19.496,68.6
15480.0,50.016,19.496,68.7
15540.0,50.016,19.496,68.8
15600.0,49.888,19.496,68.8
15660.0,50.016,19.496,68.9
15720.0,50.016,18.68,69.0
15780.0,50.016,18.68,69.1
15840.0,50.016,18.68,69.1
15900.0,50.016,18.68,69.2
15960.0,49.888,18.68,69.3
16020.0,50.016,19.39,69.4
16080.0,50.016,19.39,69.4
16140.0,50.016,19.39,69.5
16200.0,49.888,19.39,69.6
16260.0,49.888,19.39,69.7
16320.0,50.016,20.057,69.7
16380.0,50.016,20.057,69.8
16440.0,50.016,20.057,69.9
16500.0,49.888,20.057,70.0
16560.0,50.016,20.057,70.0
16620.0,50.016,18.91,70.1
16680.0,49.888,18.91,70.2
16740.0,50.016,18.91,70.3
16800.0,49.888,18.91,70.3
16860.0,50.016,19.283,70.4
16920.0,49.888,19.283,70.5
16980.0,49.888,19.283,70.6
17040.0,50.016,19.283,70.6
17100.0,50.016,19.283,70.7
17160.0,50.016,18.74,70.8
17220.0,50.016,18.74,70.9
17280.0,50.016,18.74,70.9
17340.0,50.016,18.74,71.0
17400.0,50.016,18.74,71.1
17460.0,49.888,17.97,71.2
17520.0,49.888,17.97,71.2
17580.0,50.016,17.97,71.3
17640.0,50.016,17.97,71.4
17700.0,49.761,17.97,71.5
17760.0,49.888,19.352,71.6
17820.0,50.016,19.352,71.6
17880.0,50.016,19.352,71.7
17940.0,50.016,19.352,71.8
18000.0,50.016,19.352,71.9
18060.0,50.016,19.537,71.9
18120.0,50.016,19.537,72.0
18180.0,50.016,19.537,72.1
18240.0,50.016,19.537,72.2
18300.0,49.888,19.376,72.2
18360.0,50.016,19.376,72.3
18420.0,50.016,19.376,72.4
18480.0,49.888,19.376,72.5
18540.0,50.016,19.376,72.5
18600.0,50.016,19.067,72.6
18660.0,50.016,19.067,72.7
18720.0,50.016,19.067,72.8
18780.0,50.016,19.067,72.8
18840.0,50.016,19.067,72.9
18900.0,49.888,18.578,73.0
18960.0,49.888,18.578,73.1
19020.0,49.888,18.578,73.1
19080.0,50.016,18.578,73.2
19140.0,50.016,18.578,73.3
19200.0,49.888,19.218,73.4
19260.0,49.888,19.218,73.4
19320.0,50.016,19.218,73.5
19380.0,50.016,19.218,73.6
19440.0,50.016,19.218,73.7
19500.0,49.888,19.741,73.7
19560.0,50.016,19.741,73.8
19620.0,50.016,19.741,73.9
19680.0,50.016,19.741,74.0
19740.0,50.016,18.911,74.0
19800.0,49.888,18.911,74.1
19860.0,50.016,18.911,74.2
19920.0,50.016,18.911,74.3
19980.0,49.888,18.911,74.4
20040.0,50.016,18.575,74.4
20100.0,50.016,18.575,74.5
20160.0,50.016,18.575,74.6
20220.0,50.016,18.575,74.7
20280.0,50.016,18.575,74.7
20340.0,50.016,19.212,74.8
20400.0,50.016,19.212,74.9
20460.0,49.888,19.212,75.0
20520.0,50.016,19.212,75.0
20580.0,50.016,19.212,75.1
20640.0,50.016,18.862,75.2
20700.0,50.016,18.862,75.3
20760.0,47.215,18.862,75.3
20820.0,44.415,18.862,75.4
20880.0,43.269,18.862,75.5
20940.0,41.742,18.642,75.5
21000.0,38.942,18.642,75.6
21060.0,36.65,18.642,75.6
21120.0,35.378,18.642,75.6
21180.0,33.214,18.453,75.7
21240.0,31.941,18.453,75.7
21300.0,30.541,18.453,75.7
21360.0,29.395,18.453,75.8
21420.0,28.377,18.453,75.8
21480.0,28.504,18.08,75.8
21540.0,27.613,18.08,75.8
21600.0,27.231,18.08,75.9
21660.0,26.467,18.08,75.9
21720.0,25.958,18.08,75.9
21780.0,25.576,17.389,75.9
21840.0,24.685,17.389,75.9
21900.0,24.049,17.389,76.0
21960.0,23.667,17.389,76.0
22020.0,23.54,17.389,76.0
22080.0,22.903,17.015,76.0
22140.0,22.394,17.015,76.0
22200.0,21.63,17.015,76.0
22260.0,20.994,17.015,76.0
22320.0,20.612,17.015,76.1
22380.0,20.485,17.575,76.1
22440.0,19.976,17.575,76.1
22500.0,19.594,17.575,76.1
22560.0,18.83,17.575,76.1
22620.0,18.321,16.779,76.1
22680.0,17.812,16.779,76.1
22740.0,17.812,16.779,76.1
22800.0,17.43,16.779,76.1
22860.0,17.048,16.779,76.1
22920.0,16.666,15.85,76.1
22980.0,16.03,15.85,76.1
23040.0,15.648,15.85,76.1
23100.0,15.393,15.85,76.1
23160.0,15.139,15.85,76.1
23220.0,14.757,15.612,76.1
23280.0,14.63,15.612,76.1
23340.0,14.12,15.612,76.1
23400.0,13.739,15.612,76.1
23460.0,13.484,15.612,76.1
23520.0,13.357,15.955,76.1
23580.0,13.102,15.955,76.1
23640.0,12.848,15.955,76.0
23700.0,12.466,15.955,76.0
23760.0,11.957,15.955,76.0
23820.0,11.702,16.23,76.0
23880.0,11.702,16.23,76.0
23940.0,11.447,16.23,76.0
24000.0,11.193,16.23,76.0
24060.0,10.811,15.574,76.0
24120.0,10.302,15.574,76.0
24180.0,10.174,15.574,75.9
24240.0,10.174,15.574,75.9
24300.0,10.047,15.574,75.9
24360.0,9.793,15.641,75.9
24420.0,9.538,15.641,75.9
24480.0,9.283,15.641,75.9
24540.0,9.029,15.641,75.9
24600.0,8.902,15.641,75.8
24660.0,8.774,16.548,75.8
24720.0,8.392,16.548,75.8
24780.0,8.392,16.548,75.8
24840.0,8.138,16.548,75.8
24900.0,7.883,16.548,75.7
24960.0,7.756,16.486,75.7
25020.0,7.629,16.486,75.7
25080.0,7.374,16.486,75.7
25140.0,7.247,16.486,75.6
25200.0,7.12,16.486,75.6
25260.0,6.865,15.664,75.6
25320.0,6.738,15.664,75.6
25380.0,6.61,15.664,75.6
25440.0,6.483,15.664,75.5
25500.0,6.738,16.673,75.5
25560.0,6.483,16.673,75.5
25620.0,6.992,16.673,75.5
25680.0,6.483,16.673,75.4
25740.0,6.738,16.673,75.4
25800.0,6.229,17.23,75.4
25860.0,6.483,17.23,75.4
25920.0,6.992,17.23,75.3
25980.0,6.738,17.23,75.3
26040.0,6.229,17.23,75.3
26100.0,6.992,16.542,75.3
26160.0,7.629,16.542,75.2
26220.0,7.629,16.542,75.2
26280.0,8.392,16.542,75.2
26340.0,8.138,16.542,75.2
26400.0,8.265,15.889,75.2
26460.0,8.392,15.889,75.1
26520.0,9.029,15.889,75.1
26580.0,8.902,15.889,75.1
26640.0,10.302,15.889,75.1
26700.0,10.429,16.273,75.1
26760.0,10.811,16.273,75.1
26820.0,10.811,16.273,75.1
26880.0,11.829,16.273,75.0
26940.0,11.829,15.674,75.0
27000.0,12.338,15.674,75.0
27060.0,12.593,15.674,75.0
27120.0,12.848,15.674,75.0
27180.0,12.848,15.674,75.0
27240.0,13.611,14.752,75.0
27300.0,13.993,14.752,75.0
27360.0,14.248,14.752,75.0
27420.0,13.993,14.752,75.0
27480.0,14.12,14.752,75.0
27540.0,14.757,14.924,75.0
27600.0,14.884,14.924,75.0
27660.0,14.884,14.924,75.0
27720.0,15.011,14.924,75.0
27780.0,15.266,14.924,75.0
27840.0,15.521,15.08,75.0
27900.0,15.648,15.08,75.0
27960.0,15.902,15.08,75.0
28020.0,16.03,15.08,75.0
28080.0,16.284,15.08,75.0
28140.0,16.284,14.845,75.0
28200.0,16.412,14.845,75.0
28260.0,16.666,14.845,75.0
28320.0,16.921,14.845,75.0
28380.0,16.921,15.092,75.0
28440.0,17.048,15.092,75.0
28500.0,16.921,15.092,75.0
28560.0,16.539,15.092,75.0
28620.0,16.666,15.092,75.0
28680.0,17.175,15.85,75.0
28740.0,17.175,15.85,75.0
28800.0,17.048,15.85,75.1
28860.0,17.303,15.85,75.1
28920.0,17.43,15.85,75.1
28980.0,17.557,16.716,75.1
29040.0,16.666,16.716,75.1
29100.0,16.666,16.716,75.1
29160.0,17.048,16.716,75.1
29220.0,17.175,16.716,75.1
29280.0,17.048,18.246,75.1
29340.0,17.048,18.246,75.1
29400.0,17.048,18.246,75.1
29460.0,17.175,18.246,75.0
29520.0,17.175,18.246,75.0
29580.0,17.175,17.632,75.0
29640.0,17.684,17.632,75.0
29700.0,18.066,17.632,75.0
29760.0,18.066,17.632,75.0
29820.0,17.939,17.286,75.0
29880.0,18.066,17.286,75.1
29940.0,18.066,17.286,75.1
30000.0,17.939,17.286,75.1
30060.0,17.43,17.286,75.1
30120.0,17.43,16.808,75.1
30180.0,17.43,16.808,75.1
30240.0,17.684,16.808,75.1
30300.0,17.684,16.808,75.1
30360.0,17.684,16.808,75.1
30420.0,17.43,16.281,75.1
30480.0,17.303,16.281,75.1
30540.0,17.303,16.281,75.1
30600.0,17.43,16.281,75.1
30660.0,17.43,16.281,75.1
30720.0,17.303,16.054,75.1
30780.0,17.43,16.054,75.1
30840.0,17.43,16.054,75.1
30900.0,17.175,16.054,75.1
30960.0,16.284,16.054,75.1
31020.0,16.412,16.138,75.1
31080.0,16.539,16.138,75.1
31140.0,16.412,16.138,75.1
31200.0,16.284,16.138,75.1
31260.0,16.157,17.14,75.1
31320.0,16.03,17.14,75.1
31380.0,15.902,17.14,75.1
31440.0,15.902,17.14,75.1
31500.0,15.775,17.14,75.1
31560.0,15.775,17.134,75.1
31620.0,15.648,17.134,75.1
31680.0,16.157,17.134,75.1
31740.0,16.412,17.134,75.1
31800.0,16.157,17.134,75.1
31860.0,16.03,16.813,75.1
31920.0,15.902,16.813,75.1
31980.0,15.902,16.813,75.1
32040.0,15.775,16.813,75.1
32100.0,15.775,16.813,75.1
32160.0,16.03,17.132,75.1
32220.0,15.902,17.132,75.0
32280.0,15.902,17.132,75.0
32340.0,15.775,17.132,75.0
32400.0,15.902,17.132,75.0
32460.0,16.539,17.598,75.0
32520.0,16.539,17.598,75.0
32580.0,16.284,17.598,75.0
32640.0,16.284,17.598,75.0
32700.0,16.412,17.642,75.0
32760.0,16.412,17.642,75.0
32820.0,16.412,17.642,75.0
32880.0,16.284,17.642,75.0
32940.0,17.303,17.642,75.0
33000.0,17.303,16.516,75.0
33060.0,17.175,16.516,75.0
33120.0,17.175,16.516,75.0
33180.0,17.175,16.516,75.0
33240.0,17.303,16.516,75.0
33300.0,16.666,16.157,75.0
33360.0,16.666,16.157,75.0
33420.0,16.793,16.157,75.0
33480.0,16.921,16.157,75.0
33540.0,16.921,16.157,75.0
33600.0,16.793,16.719,75.0
33660.0,16.921,16.719,75.0
33720.0,16.921,16.719,75.0
33780.0,16.921,16.719,75.0
33840.0,16.921,16.719,75.0
33900.0,16.921,15.817,75.0
33960.0,16.921,15.817,75.0
34020.0,16.921,15.817,75.0
34080.0,17.048,15.817,75.0
34140.0,16.921,14.774,75.1
34200.0,16.921,14.774,75.1
34260.0,16.921,14.774,75.1
34320.0,16.666,14.774,75.1
34380.0,16.412,14.774,75.1
34440.0,16.03,14.663,75.1
34500.0,16.03,14.663,75.1
34560.0,16.03,14.663,75.1
34620.0,16.03,14.663,75.1
34680.0,15.902,14.663,75.1
34740.0,15.902,15.404,75.1
34800.0,15.139,15.404,75.1
34860.0,14.757,15.404,75.1
34920.0,14.884,15.404,75.1
34980.0,15.139,15.404,75.1
35040.0,14.884,16.384,75.1
35100.0,14.757,16.384,75.1
35160.0,14.63,16.384,75.1
35220.0,15.393,16.384,75.1
35280.0,15.393,16.384,75.1
35340.0,15.139,15.265,75.1
35400.0,15.011,15.265,75.1
35460.0,15.011,15.265,75.1
35520.0,15.139,15.265,75.1
35580.0,14.884,13.962,75.1
35640.0,14.884,13.962,75.1
35700.0,14.884,13.962,75.1
35760.0,14.884,13.962,75.1
35820.0,14.757,13.962,75.1
35880.0,14.63,15.067,75.1
35940.0,14.63,15.067,75.1
36000.0,14.63,15.067,75.1
36060.0,14.502,15.067,75.1
36120.0,14.502,15.067,75.1
36180.0,14.375,16.162,75.1
36240.0,14.375,16.162,75.1
36300.0,14.375,16.162,75.1
36360.0,14.248,16.162,75.1
36420.0,14.12,16.162,75.0
36480.0,14.12,15.969,75.0
36540.0,14.12,15.969,75.0
36600.0,14.757,15.969,75.0
36660.0,14.884,15.969,75.0
36720.0,14.757,15.969,75.0
36780.0,14.502,14.645,75.0
36840.0,14.502,14.645,75.0
36900.0,8.52,14.645,75.0
36960.0,8.392,14.645,75.0
37020.0,9.156,13.908,75.0
37080.0,8.774,13.908,75.0
37140.0,9.283,13.908,75.0
37200.0,9.029,13.908,75.0
37260.0,8.774,13.908,74.9
37320.0,8.52,14.549,74.9
37380.0,8.52,14.549,74.9
37440.0,8.265,14.549,74.9
37500.0,8.011,14.549,74.9
37560.0,7.756,14.549,74.9
37620.0,7.629,13.686,74.8
37680.0,7.374,13.686,74.8
37740.0,7.374,13.686,74.8
37800.0,7.12,13.686,74.8
37860.0,6.992,13.686,74.8
37920.0,6.865,13.087,74.8
37980.0,6.61,13.087,74.8
38040.0,6.483,13.087,74.7
38100.0,6.356,13.087,74.7
38160.0,6.229,13.087,74.7
38220.0,6.229,12.809,74.7
38280.0,5.974,12.809,74.7
38340.0,5.847,12.809,74.7
38400.0,5.719,12.809,74.6
38460.0,5.592,12.63,74.6
38520.0,5.465,12.63,74.6
38580.0,5.338,12.63,74.6
38640.0,5.338,12.63,74.6
38700.0,5.083,12.63,74.5
38760.0,4.956,13.595,74.5
38820.0,4.828,13.595,74.5
38880.0,4.828,13.595,74.5
38940.0,4.701,13.595,74.5
39000.0,4.574,13.595,74.4
39060.0,4.447,14.191,74.4
39120.0,4.319,14.191,74.4
39180.0,4.192,14.191,74.4
39240.0,4.192,14.191,74.3
39300.0,4.065,14.191,74.3
39360.0,3.937,13.565,74.3
39420.0,3.81,13.565,74.3
39480.0,3.81,13.565,74.2
39540.0,3.683,13.565,74.2
39600.0,3.683,13.565,74.2
39660.0,3.555,13.193,74.2
39720.0,3.555,13.193,74.1
39780.0,3.428,13.193,74.1
39840.0,3.301,13.193,74.1
39900.0,3.174,13.442,74.1
39960.0,3.174,13.442,74.0
40020.0,3.174,13.442,74.0
40080.0,3.174,13.442,74.0
40140.0,3.174,13.442,74.0
40200.0,2.919,13.327,73.9
40260.0,2.664,13.327,73.9
40320.0,2.664,13.327,73.9
40380.0,2.664,13.327,73.9
40440.0,2.792,13.327,73.8
40500.0,2.664,12.899,73.8
40560.0,2.537,12.899,73.8
40620.0,2.537,12.899,73.8
40680.0,2.41,12.899,73.7
40740.0,2.41,12.899,73.7
40800.0,2.283,13.125,73.7
40860.0,2.283,13.125,73.7
40920.0,2.283,13.125,73.6
40980.0,2.155,13.125,73.6
41040.0,2.155,13.125,73.6
41100.0,2.028,12.964,73.6
41160.0,2.028,12.964,73.5
41220.0,2.028,12.964,73.5
41280.0,1.901,12.964,73.5
41340.0,2.028,12.236,73.5
41400.0,1.901,12.236,73.4
41460.0,1.901,12.236,73.4
41520.0,1.773,12.236,73.4
41580.0,1.773,12.236,73.3
41640.0,1.646,12.24,73.3
41700.0,1.646,12.24,73.3
41760.0,1.646,12.24,73.3
41820.0,1.646,12.24,73.2
41880.0,1.646,12.24,73.2
41940.0,1.519,11.982,73.2
42000.0,1.519,11.982,73.2
42060.0,1.519,11.982,73.1
42120.0,1.392,11.982,73.1
42180.0,1.392,11.982,73.1
42240.0,1.392,12.071,73.1
42300.0,1.392,12.071,73.0
42360.0,1.264,12.071,73.0
42420.0,1.264,12.071,73.0
42480.0,1.264,12.071,73.0
42540.0,1.137,12.275,72.9
42600.0,1.137,12.275,72.9
42660.0,1.264,12.275,72.9
42720.0,1.137,12.275,72.8
42780.0,1.137,11.848,72.8
42840.0,1.137,11.848,72.8
42900.0,1.137,11.848,72.8
42960.0,1.01,11.848,72.7
43020.0,1.01,11.848,72.7
43080.0,1.137,11.7,72.7
43140.0,1.01,11.7,72.7
43200.0,0.882,11.7,72.6
43260.0,0.882,11.7,72.6
43320.0,1.01,11.7,72.6
43380.0,0.882,11.631,72.6
43440.0,0.882,11.631,72.5
43500.0,0.882,11.631,72.5
43560.0,0.882,11.631,72.5
43620.0,0.882,11.631,72.5
43680.0,0.755,11.598,72.4
43740.0,0.755,11.598,72.4
43800.0,0.755,11.598,72.4
43860.0,0.755,11.598,72.3
43920.0,0.755,11.598,72.3
43980.0,0.628,11.677,72.3
44040.0,0.628,11.677,72.3
44100.0,0.628,11.677,72.2
44160.0,0.628,11.677,72.2
44220.0,0.628,11.413,72.2
44280.0,0.628,11.413,72.2
44340.0,0.628,11.413,72.1
44400.0,0.628,11.413,72.1
44460.0,0.628,11.413,72.1
44520.0,0.628,11.059,72.1
44580.0,0.628,11.059,72.0
44640.0,0.501,11.059,72.0
44700.0,0.628,11.059,72.0
44760.0,0.501,11.059,72.0
44820.0,0.501,11.143,71.9
44880.0,0.501,11.143,71.9
44940.0,0.373,11.143,71.9
45000.0,0.501,11.143,71.8
45060.0,0.501,11.143,71.8
45120.0,0.501,11.298,71.8
45180.0,0.501,11.298,71.8
45240.0,0.501,11.298,71.7
45300.0,0.501,11.298,71.7
45360.0,0.373,11.298,71.7
45420.0,0.501,11.565,71.7
45480.0,0.501,11.565,71.6
45540.0,0.501,11.565,71.6
45600.0,0.373,11.565,71.6
45660.0,0.373,11.587,71.6
45720.0,0.501,11.587,71.5
45780.0,0.373,11.587,71.5
45840.0,0.373,11.587,71.5
45900.0,0.373,11.587,71.4
45960.0,0.373,11.268,71.4
46020.0,0.501,11.268,71.4
46080.0,0.246,11.268,71.4
46140.0,0.246,11.268,71.3
46200.0,0.373,11.268,71.3
46260.0,0.373,10.873,71.3
46320.0,0.373,10.873,71.3
46380.0,0.246,10.873,71.2
46440.0,0.246,10.873,71.2
46500.0,0.246,10.873,71.2
46560.0,0.246,10.622,71.2
46620.0,0.501,10.622,71.1
46680.0,0.246,10.622,71.1
46740.0,0.119,10.622,71.1
46800.0,0.119,10.622,71.1
46860.0,0.246,10.718,71.0
46920.0,0.373,10.718,71.0
46980.0,0.246,10.718,71.0
47040.0,0.246,10.718,71.0
47100.0,0.246,11.276,70.9
47160.0,0.246,11.276,70.9
47220.0,0.246,11.276,70.9
47280.0,0.246,11.276,70.8
47340.0,0.119,11.276,70.8
47400.0,0.246,11.836,70.8
47460.0,0.119,11.836,70.8
47520.0,0.246,11.836,70.7
47580.0,0.246,11.836,70.7
47640.0,0.246,11.836,70.7
47700.0,0.246,11.759,70.6
47760.0,0.119,11.759,70.6
47820.0,0.119,11.759,70.6
47880.0,0.246,11.759,70.6
47940.0,0.119,11.759,70.5
48000.0,0.119,11.771,70.5
48060.0,0.119,11.771,70.5
48120.0,0.246,11.771,70.4
48180.0,0.119,11.771,70.4
48240.0,0.119,11.771,70.4
48300.0,0.119,11.376,70.4
48360.0,0.119,11.376,70.3
48420.0,0.119,11.376,70.3
48480.0,0.119,11.376,70.3
48540.0,0.119,11.039,70.3
48600.0,0.119,11.039,70.2
48660.0,0.119,11.039,70.2
48720.0,0.246,11.039,70.2
48780.0,0.119,11.039,70.1
48840.0,0.119,11.139,70.1
48900.0,0.119,11.139,70.1
48960.0,0.119,11.139,70.1
49020.0,0.119,11.139,70.0
49080.0,0.119,11.139,70.0
49140.0,0.119,11.132,70.0
49200.0,0.119,11.132,70.0
49260.0,0.119,11.132,69.9
49320.0,0.119,11.132,69.9
